ID,Title,Content,Excerpt,Date,Post Type,Permalink,WPML Translation ID,WPML Language Code,Image URL,Status,Author ID,Author Username,Author Email,Author First Name,Author Last Name,Slug,Picture,PDF File,Machine Picture,Machine,Work Place,Date,Purpose,Feedback,Comment,Short Content,URL,
1545,ติดตั้งเสาสัญญาณโทรศัพท์,,,2019-01-23 4:07:57,recentworks,https://token-thailand.local/recentworks/%e6%90%ba%e5%b8%af%e9%9b%bb%e8%a9%b1%e3%81%ae%e3%82%a2%e3%83%b3%e3%83%86%e3%83%8a%e8%a8%ad%e7%bd%ae/,1545,th,https://token-thailand.local/wp-content/uploads/2019/01/60934.jpg|https://token-thailand.local/wp-content/uploads/2019/01/60934.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e6%90%ba%e5%b8%af%e9%9b%bb%e8%a9%b1%e3%81%ae%e3%82%a2%e3%83%b3%e3%83%86%e3%83%8a%e8%a8%ad%e7%bd%ae,https://token-thailand.local/wp-content/uploads/2019/01/60934.jpg,,https://token-thailand.local/wp-content/uploads/2019/01/60934.jpg,รถกระเช้าไฟฟ้าบูมลิฟท์ Genie Z30,อิมแพค เมืองทองธานี,20190123,ปรับปรุงเสาสัญญาณโทรศัพท์,การใช้งานในอาคาร สามารถเลือกใช้รถบูมลิฟท์แบบแบตเตอรี่ที่มีแขนโค้ง ยืดได้ ทำงานสะดวก ตอนเย็นเสร็จงานชาร์จแบตเตอรี่ทิ้งไว้ ตอนเช้าถอดสายชาร์จออก ใช้งานได้อย่างต่อเนื่อง,การกระจายสัญญาณโทรศัพท์ จะดีหรือไม่ ขึ้นอยู่กับตำแหน่งที่ติดตั้งอุปกรณ์กระจายสัญญาณโทรศัพท์ด้วย,การติดตั้งเสาสัญญาณโทรศัพท์มือถือในสถานที่จัดงาน เลือกใช้รถบูมลิฟท์ระบบไฟฟ้า แบบแบตเตอรี่ ซึ่งเหมาะกับการใช้งานในอาคาร เพราะรถมีลักษณะตัวแขนที่สามารถโค้งงอ และยืดได้,https://token-thailand.local/boomlift/,
1546,ติดตั้งป้าย,,,2019-01-23 4:14:00,recentworks,https://token-thailand.local/recentworks/%e3%81%8a%e5%af%ba%e3%81%ae%e7%9c%8b%e6%9d%bf%e3%81%ae%e8%a8%ad%e7%bd%ae/,1546,th,https://token-thailand.local/wp-content/uploads/2019/01/31529.jpg|https://token-thailand.local/wp-content/uploads/2019/01/31529.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e3%81%8a%e5%af%ba%e3%81%ae%e7%9c%8b%e6%9d%bf%e3%81%ae%e8%a8%ad%e7%bd%ae,https://token-thailand.local/wp-content/uploads/2019/01/31529.jpg,,https://token-thailand.local/wp-content/uploads/2019/01/31529.jpg,รถกระเช้า Skymaster 22 เมตร Tadano AT220TG,หนองจอก,20190123,ติดตั้งป้ายทางเข้าวัด,"รถกระเช้ามีความสูงเริ่มต้นที่ 12 เมตร (รวมความสูงคนทำงาน 14 เมตร) ราคาค่าเช่าเริ่มต้นที่ 6,900บาท (ขึ้นอยู่กับเวลาทำงานและสถานที่) ราคาค่าเช่ารวมคนบังคับรถ ค่าน้ำมันแล้ว",เพื่อให้การทำงานใกล้สายไฟเป็นไปอย่างปลอดภัย ควรปิดระบบการจ่ายไฟที่หม้อแปลงก่อน รถกระเช้ามีความคล่องตัว สามารถประหยัดเวลาในการทำงาน เพื่อให้งานเสร็จได้ภายใน 1วัน,ช่วงต้นปี มีงานติดตั้งป้ายโฆษณาในที่สูงเป็นจำนวนมาก หน้างานนี้ลูกค้าเช่ารถไปเพื่อติดตั้งป้ายโฆษณา งานของวัด ตามเสาไฟฟ้า ทำให้งานเสร็จได้อย่างรวดเร็ว,https://token-thailand.local/aerialworkvehicle/,
1547,ทำความสะอาดโรงงาน,,,2019-01-23 4:23:00,recentworks,https://token-thailand.local/recentworks/%e5%b7%a5%e5%a0%b4%e5%86%85%e3%81%ae%e6%8e%83%e9%99%a4/,1547,th,https://token-thailand.local/wp-content/uploads/2019/01/102438.jpg|https://token-thailand.local/wp-content/uploads/2019/01/102438.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e5%b7%a5%e5%a0%b4%e5%86%85%e3%81%ae%e6%8e%83%e9%99%a4,https://token-thailand.local/wp-content/uploads/2019/01/102438.jpg,,https://token-thailand.local/wp-content/uploads/2019/01/102438.jpg,รถกระเช้าไฟฟ้าบูมลิฟท์ Genie Z30,นิคมอุตสาหกรรมบางปู,20190123,ทำความสะอาดโรงงาน,หน้างานมีความสูงไม่มาก แต่พื้นที่แคบและจำกัด ลูกค้าเลือกใช้บูมลิฟท์ Z30 ทำให้การทำงานคล่องตัว,เช่าบูมลิฟท์ 9เมตร เพราะมีสิ่งกีดขวางจำนวนมาก ความกว้างของถนนที่วิ่ง มีจำกัด และต้องใช้ยกคนขึ้นทำความสะอาดบนคานของโรงงาน  ,ตัวรถกระเช้าไฟฟ้าบูมลิฟท์ Z30 มีลักษณะเหมือนถ้วยกาแฟ ไม่ว่าจะหมุนกระเช้าไปทางไหน ตัวรถก็จะไม่ยื่นออกมา ทำให้รถกระเช้าสามารถทำงานในที่แคบได้,https://token-thailand.local/boomlift/,
1548,ตรวจสอบโรงงาน,,,2019-01-23 4:29:37,recentworks,https://token-thailand.local/recentworks/%e5%b7%a5%e5%a0%b4%e3%81%ae%e5%ae%9a%e6%9c%9f%e7%82%b9%e6%a4%9c/,1548,th,https://token-thailand.local/wp-content/uploads/2019/01/102509.jpg|https://token-thailand.local/wp-content/uploads/2019/01/102509.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e5%b7%a5%e5%a0%b4%e3%81%ae%e5%ae%9a%e6%9c%9f%e7%82%b9%e6%a4%9c,https://token-thailand.local/wp-content/uploads/2019/01/102509.jpg,,https://token-thailand.local/wp-content/uploads/2019/01/102509.jpg,รถกระเช้าไฟฟ้าบูมลิฟท์ Genie Z30,แพรกษา สมุทรปราการ,20190123,ตรวจสอบโรงงาน,ถึงแม้รถกระเช้าไฟฟ้าบูมลิฟท์ Z30 จะมีขนาดเล็ก แต่ตัวกระเช้าก็ยังรับน้ำหนักได้ถึง 227 กิโลกรัม สามารถยกคนขึ้นทำงาน 2 คัน พร้อมอุปกรณ์ได้อย่างสบาย,อย่างที่เห็น ตัวรถกระเช้าไฟฟ้าบูมลิฟท์ Z30 มีขนาดเล็ก ความกว้างของตัวรถ มีขนาดเพียง 1.19 เมตร ทำให้เดินรถในทางเดินแคบได้,รถของเรามีการตรวจสภาพ ปจ.2 ทุก 6 เดือน โดยวิศวกร ทำให้ลูกค้ามั่นใจได้ว่า เช่ารถกับทางเราไป รถจะมีคุณภาพและพร้อมใช้งาน ,https://token-thailand.local/boomlift/,
1562,กระเช้าไฟเบอร์ งานเก็บสายไฟ,,,2019-02-15 9:30:26,recentworks,https://token-thailand.local/recentworks/%e9%80%9a%e4%bf%a1%e5%b7%a5%e4%ba%8b%e3%81%a7frp%e3%83%90%e3%82%b1%e3%83%83%e3%83%88/,1562,th,https://token-thailand.local/wp-content/uploads/2019/02/1162.jpg|https://token-thailand.local/wp-content/uploads/2019/02/1162.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e9%80%9a%e4%bf%a1%e5%b7%a5%e4%ba%8b%e3%81%a7frp%e3%83%90%e3%82%b1%e3%83%83%e3%83%88,https://token-thailand.local/wp-content/uploads/2019/02/1162.jpg,,https://token-thailand.local/wp-content/uploads/2019/02/1162.jpg,กระเช้า Skymaster Tadano 170AT ,กำแพงแสน นครปฐม,20190215,เก็บสายไฟในโรงงาน,"สามารถใช้กระเช้าไฟเบอร์ได้ มีค่าใช้จ่ายเพิ่มเพียง 1,000 บาท ต่อวัน หากต้องการรายละเอียดเพิ่มเติม ดูได้จากเว็บไซด์บริษัทของเรา",กระเช้าไฟเบอร์ของเรา ได้มาตราฐานรับรองจาก JIS ซึ่งมีที่บริษัทเราเท่านั้นที่มีให้บริการ ก่อนใช้งานเราจะติดตั้งสายดิน เพื่อปล่อยกระแสไฟลงสู่พื้นดิน,ตัวกระเช้าไฟเบอร์ มีสภาพดี พร้อมใช้งาน ไม่มีรอยแตก เพราะเราทำการเก็บรักษาไว้เป็นอย่างดี ในคลังสินค้าของเรา,https://token-thailand.local/aerialworkvehicle/,
1563,ติดตั้งตาข่ายดักนก ภายในโกดังสินค้าโรงงาน,,,2019-02-15 9:44:27,recentworks,https://token-thailand.local/recentworks/%e5%b1%88%e4%bc%b8%e3%83%96%e3%83%bc%e3%83%a0%e3%81%a7%e9%98%b2%e9%b3%a5%e3%83%8d%e3%83%83%e3%83%88%e5%bc%b5%e3%82%8a%e4%bd%9c%e6%a5%ad/,1563,th,https://token-thailand.local/wp-content/uploads/2019/02/S__8994818.jpg|https://token-thailand.local/wp-content/uploads/2019/02/S__8994818.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e5%b1%88%e4%bc%b8%e3%83%96%e3%83%bc%e3%83%a0%e3%81%a7%e9%98%b2%e9%b3%a5%e3%83%8d%e3%83%83%e3%83%88%e5%bc%b5%e3%82%8a%e4%bd%9c%e6%a5%ad,https://token-thailand.local/wp-content/uploads/2019/02/S__8994818.jpg,,https://token-thailand.local/wp-content/uploads/2019/02/S__8994818.jpg,รถกระเช้าไฟฟ้าบูมลิฟท์ JLG E450AJ,คลองส่งน้ำ สมุทรปราการ,20190215,ติดตั้งตาข่ายดักนก,ติดตั้งตาข่ายดักนกตามช่องลม เพื่อป้องกันการทำรัง และความเสียหายที่เกิดจากมูลนกตกใส่,พื้นที่โรงงานมีความซับซ้อน หากทำงานด้วยนั่งร้าน ก็ไม่สามารถเข้าถึงได้ บูมลิฟท์เป็นทางเลือกที่ดี สามารถยืดแขนขึ้นลง และยื่นเข้าไปในจุดที่ต้องการทำงานได้,ลูกค้าหลายราย เลือกการป้องกันมูลนก เพื่อป้องกันความสกปรก และความเสียหายเพิ่มเติม,https://token-thailand.local/boomlift/,
1564,ทาสีใหม่ รอบอาคาร,,,2019-02-15 9:53:34,recentworks,https://token-thailand.local/recentworks/%e3%83%96%e3%83%bc%e3%83%a0%e3%82%92%e4%b8%8a%e6%98%87%e3%81%95%e3%81%9b%e3%81%9f%e3%81%be%e3%81%be%e7%a7%bb%e5%8b%95%e3%81%a7%e3%81%8d%e3%81%be%e3%81%99%e3%80%82/,1564,th,https://token-thailand.local/wp-content/uploads/2019/02/S__27664386.jpg|https://token-thailand.local/wp-content/uploads/2019/02/S__27664386.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e3%83%96%e3%83%bc%e3%83%a0%e3%82%92%e4%b8%8a%e6%98%87%e3%81%95%e3%81%9b%e3%81%9f%e3%81%be%e3%81%be%e7%a7%bb%e5%8b%95%e3%81%a7%e3%81%8d%e3%81%be%e3%81%99%e3%80%82,https://token-thailand.local/wp-content/uploads/2019/02/S__27664386.jpg,,https://token-thailand.local/wp-content/uploads/2019/02/S__27664386.jpg,รถกระเช้าไฟฟ้าบูมลิฟท์ JLG E450AJ,บางพลี สมุทรปราการ,20190215,ทาสีโรงงาน,หน้างานลูกค้าอยู่ใกลักับบริษัทของเรา ทางเราจึงทำราคาค่าขนส่งเป็นราคาพิเศษให้,ลูกค้าสามารถเคลื่อนย้ายบูมได้เร็วขึ้น หากลดความสูงของบูมลง หากบูมอยู่สูงความเร็วจะลดลงอัตโนมัติ,บูมด้านสามารถบังคับให้เคลื่อนที่ไปยังจุดที่ต้องการทำงานได้ ทำให้งานทาสีสะดวก และรวดเร็ว,https://token-thailand.local/boomlift/,
1565,ติดตั้งผนังเมทัลชีท โกดังใหม่,,,2019-02-15 10:04:44,recentworks,https://token-thailand.local/recentworks/%e3%83%a1%e3%82%bf%e3%83%ab%e3%82%b7%e3%83%bc%e3%83%88%e3%81%ae%e8%b2%bc%e3%82%8a%e4%bb%98%e3%81%91/,1565,th,https://token-thailand.local/wp-content/uploads/2019/02/15094.jpg|https://token-thailand.local/wp-content/uploads/2019/02/15094.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e3%83%a1%e3%82%bf%e3%83%ab%e3%82%b7%e3%83%bc%e3%83%88%e3%81%ae%e8%b2%bc%e3%82%8a%e4%bb%98%e3%81%91,https://token-thailand.local/wp-content/uploads/2019/02/15094.jpg,,https://token-thailand.local/wp-content/uploads/2019/02/15094.jpg,รถกระเช้าไฟฟ้าบูมลิฟท์ Genie Z60,นครหลวง พระนครศรีอยุธยา,20190215,ติดตั้งผนังเมทัลชีท,รถบูมลิฟท์ รุ่น Z60 มีความสูงรวมคนทำงานที่ 20 เมตร เป็นระบบไฟฟ้า ทำงานในอาคารได้ดี ไม่มีเสียงดัง และเขม่าควันเครื่องยนต์,มีลูกค้าเป็นจำนวนมาก ที่ต้องการใช้งานในเขตพื้นที่อยุธยาและสระบุรี ลูกค้าจึงมั่นใจได้ว่าจะได้ราคาที่ถูกใจ,ลูกค้ารายนี้เป็นลูกค้าประจำกับทางเรา บริษัทลูกค้ามีหลายหน่วยงาน ใช้กับหน้างานหลากหลายประเภท,https://token-thailand.local/boomlift/,
1572,ติดตั้งชั้นวางสินค้าภายในโกดัง,,,2019-03-20 4:56:00,recentworks,https://token-thailand.local/recentworks/%e6%a5%ad%e5%8b%99%e7%94%a8%e6%a3%9a%e3%81%ae%e8%a8%ad%e7%bd%ae/,1572,th,https://token-thailand.local/wp-content/uploads/2019/03/14684.jpg|https://token-thailand.local/wp-content/uploads/2019/03/14684.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e6%a5%ad%e5%8b%99%e7%94%a8%e6%a3%9a%e3%81%ae%e8%a8%ad%e7%bd%ae,https://token-thailand.local/wp-content/uploads/2019/03/14684.jpg,,https://token-thailand.local/wp-content/uploads/2019/03/14684.jpg,รถกระเช้าไฟฟ้าขากรรไกร JLG 4045r,นิคมอุตสาหกรรมเวล์โกร์ ฉะเชิงเทรา,20190320,ติดตั้งชั้นวางของ,นิคมอุตสาหกรรมเวล์โกร์อยู่ไม่ไกลจากบริษัท โทเคน ค่าขนส่งจึงไม่แพง และสามารถส่งได้ทันเวลาตามที่ลูกค้าต้องการ,ตัวกระเช้าสามารถขยายพื้นที่ให้กว้างออกได้ประมาณ 2.4 - 3.3เมตร และกระเช้าสามารถรับน้ำหนักได้ถึง250กิโลกรัม ซึ่งสามารถบรรทุกได้ทั้งคนและอุปรกรณ์ที่จะนำชึ้นไปติดตั้งได้,รถขากรรไกรให้เช่าขนาดความสูง12เมตร เหมาะสำหรับใช้ในพื้นที่โกดังสินค้าขนาดใหญ่,https://token-thailand.local/scissorslift/,
1573,งานเปลี่ยนหลอดไฟ,,,2019-03-20 5:04:14,recentworks,https://token-thailand.local/recentworks/%e3%83%90%e3%83%b3%e3%82%b3%e3%82%af%e5%b8%82%e5%86%85%e3%81%ae%e9%9b%bb%e7%90%83%e4%ba%a4%e6%8f%9b/,1573,th,https://token-thailand.local/wp-content/uploads/2019/03/119090.jpg|https://token-thailand.local/wp-content/uploads/2019/03/119090.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e3%83%90%e3%83%b3%e3%82%b3%e3%82%af%e5%b8%82%e5%86%85%e3%81%ae%e9%9b%bb%e7%90%83%e4%ba%a4%e6%8f%9b,https://token-thailand.local/wp-content/uploads/2019/03/119090.jpg,,https://token-thailand.local/wp-content/uploads/2019/03/119090.jpg,รถกระเช้าSkymaster Tadano AT270TG,นิคมอุตสาหกรรมลาดกระบัง,20190320,เปลี่ยนหลอดไฟในนิคมอุสาหกรรม,ในพื้นที่นิคมอุตสาหกรรมขนาดใหญ่ ที่ต้องขยับรถกระเช้าอยู่ตลอดเวลา รถกระเช้าSkymaster สามารถขับเคลื่อนได้เองโดยที่ไม่ต้องมีรถขนส่งประหยัดค่าใช้จ่าย,รถกระเช้าSkymasterนำหนักประมาณ7.5ตันซึ่งมีน้ำหนักเบากว่ารถบูมลิฟท์ที่มีน้ำหนักถึง17ตัน สามารถเหยียบทำงานบนพื้นหญ้าได้ นอกจากนั้นรถกระเช้ายังสามารถขับเคลื่อนไปได้เอง,รถกระเช้า6ล้อ มีน้ำหนักเบา ทำงานวิ่งบนพื้นหญ้าได้,https://token-thailand.local/aerialworkvehicle/,
1574,เปลี่ยนหลอดไฟโกดังเก็บยางรถ,,,2019-03-20 5:13:39,recentworks,https://token-thailand.local/recentworks/1574/,1574,th,https://token-thailand.local/wp-content/uploads/2019/03/102.jpg|https://token-thailand.local/wp-content/uploads/2019/03/102.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,1574,https://token-thailand.local/wp-content/uploads/2019/03/102.jpg,,https://token-thailand.local/wp-content/uploads/2019/03/102.jpg,บูมลิฟท์ Genie Z45/25DC,ทีปาร์ควังน้อย อยุธยา,20190320,งานเปลี่ยนหลอดไฟที่โกดังเก็บยางรถยนต์ ,รถกระเช้าไฟฟ้าเหมาะสำหรับงานภายในอาคาร โกดัง รถมีขนาดเล็กเคลื่อนย้ายสะดวก ไม่มีกลิ่นควันรถ และเสียงของเครื่องยนต์รบกวน สามารถบังคับไปตามทิศทางที่ต้องการได้,โกดังยางรถยนต์มีฝ่ายเซฟตี้ที่เข้มงวดในการเข้าพื้นที่ทำงาน โทเคนมีเอกสารการตรวจสภาพรถ ปจ.2 และมีการอบรมวิธีการใช้รถเบื้องต้น เพื่อความปลอดภัยในการทำงานของลูกค้า,รถกระเช้าบูมลิฟท์ไฟฟ้า มีเอกสารปจ.2 เพื่อประกอบการยื่นเอกสารก่อนเข้าทำงาน,https://token-thailand.local/boomlift/,
1575,ทำความสะอาด เปลี่ยนหลอดไฟ,,,2019-03-20 6:42:06,recentworks,https://token-thailand.local/recentworks/%e7%a9%80%e7%89%a9%e5%80%89%e5%ba%ab%e3%81%ae%e6%8e%83%e9%99%a4/,1575,th,https://token-thailand.local/wp-content/uploads/2019/03/32744.jpg|https://token-thailand.local/wp-content/uploads/2019/03/32744.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e7%a9%80%e7%89%a9%e5%80%89%e5%ba%ab%e3%81%ae%e6%8e%83%e9%99%a4,https://token-thailand.local/wp-content/uploads/2019/03/32744.jpg,,https://token-thailand.local/wp-content/uploads/2019/03/32744.jpg,รถกระเช้าไฟฟ้าบูมลิฟท์ Genie Z45,กำแพงแสน นครปฐม,20190320,"ทำความสะอาดหยากไหย่,เปลี่ยนหลอดไฟ",ภายในโกดังมีพาเลทวางสิ่งของอยู่ มีทางเดินค่อนข้างแคบลูกค้าจึงเลือกใช้บูมลิฟท์Z30 ความสูง9เมตร ขนาดความกว้างของรถ1.19ม. ทำให้ทำงานได้อย่างคล่องตัว,เช่าบูมลิฟท์พร้อมคนขับ หากลูกค้ายังไม่มีประสบการณ์การใช้งานรถกระเช้าไฟฟ้า สามารถใช้บริการคนขับรถได้คนขับรถของโทเคนผ่านการฝึกอบรมและมีเอกสารใบเซอร์รับรองเพื่อเพิ่มความมั่นใจให้กับลูกค้า,รถกระเช้าZ30 ความกว้าง1.19ม. ลักษณะเล็ก ทำงานในที่แคบๆได้ และสามารถรับน้ำหนักได้227กก.,,
1576,งานตกแต่งสวนบนอาคาร,,,2019-03-20 6:59:09,recentworks,https://token-thailand.local/recentworks/%e8%a6%b3%e8%91%89%e6%a4%8d%e7%89%a9%e3%81%ae%e6%89%8b%e5%85%a5%e3%82%8c/,1576,th,https://token-thailand.local/wp-content/uploads/2019/03/89427.jpg|https://token-thailand.local/wp-content/uploads/2019/03/89427.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e8%a6%b3%e8%91%89%e6%a4%8d%e7%89%a9%e3%81%ae%e6%89%8b%e5%85%a5%e3%82%8c,https://token-thailand.local/wp-content/uploads/2019/03/89427.jpg,,https://token-thailand.local/wp-content/uploads/2019/03/89427.jpg,รถขากรรไกร GS4047,คอนโดบางนา กรุงเทพ,20190320,เช่ารถเอ็กลิฟท์ขากรรไกรสำหรับงานตกแต่งสวนตามอาคาร,พื้นที่บริเวณคอนโดมีรถวิ่งเข้าออกจำนวนมากและไม่มีพื้นที่ว่างสำหรับรถบรรทุก ลูกค้าจึงเลือกรถขากรรไกรที่มีขนาดเล็กกว่าและสามารถยืดบูมทำงานด้านบนได้,คอนโดมิเนียมที่ตั้งอยู่ใจกลางเมืองกรุงเทพ อาจจะดูวุ่นวานสำหรับการจราจร แต่รถกระเช้าขากรรไกรสามารถที่จะทำงานติดตั้งต้นไม้บนพื้นที่อาคารสูงๆได้,รถกระเช้าขากรรไกรติดตั้งต้นไม้ตามคอนโด อาคาร หรือพื้นที่สูงๆ,https://token-thailand.local/scissorslift/,
1583,งานเปลี่ยนหลอดไฟในที่สูง,,,2019-04-08 8:11:31,recentworks,https://token-thailand.local/recentworks/20%ef%bd%8d%e4%bb%a5%e4%b8%8a%e3%81%ae%e9%ab%98%e6%89%80%e3%81%a7%e3%82%82%e3%80%81%e5%ae%89%e5%ae%9a%e6%84%9f%e3%81%8c%e3%81%82%e3%82%8a%e6%8f%ba%e3%82%8c%e3%81%8c%e5%b0%91%e3%81%aa%e3%81%84%e3%81%a7/,1583,th,https://token-thailand.local/wp-content/uploads/2019/04/3206.jpg|https://token-thailand.local/wp-content/uploads/2019/04/3206.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,20%ef%bd%8d%e4%bb%a5%e4%b8%8a%e3%81%ae%e9%ab%98%e6%89%80%e3%81%a7%e3%82%82%e3%80%81%e5%ae%89%e5%ae%9a%e6%84%9f%e3%81%8c%e3%81%82%e3%82%8a%e6%8f%ba%e3%82%8c%e3%81%8c%e5%b0%91%e3%81%aa%e3%81%84%e3%81%a7,https://token-thailand.local/wp-content/uploads/2019/04/3206.jpg,,https://token-thailand.local/wp-content/uploads/2019/04/3206.jpg,รถกระเช้า Tadano AT270TG,ท่าเรือแหลมฉบัง ชลบุรี,20190404,งานเปลี่ยนหลอดไฟให้แสงว่างในพื้นที่เก็บตู้คอนเทนเนอร์ ท่าเรือแหลมฉบัง,ท่าเรือแหลมฉบังเป็นพื้นที่สำหรับการขนถ่ายสินค้าโดยใช้ตู้คอนเทนเนอร์ขนาดใหญ่ เวลากลางคืนต้องมีแสงสว่างให้เพียงพอ เพื่อป้องกันอันตรายที่เกิดขึ้น,การเข้าทำงานในพื้นที่ท่าเรือค่อนข้างยาก ผู้บังคับรถจะต้องมีใบเซอร์รับรองการบังคับรถ ตัวรถต้องผ่านการตรวจสอบมีเอกสาร ปจ.2 โทเคนมีเอกสารสำหรับการตรวจสอบจึงสามารถทำงานไดอย่างมั่นใจและปลอดภัย,ใช้รถกระเช้าความสูง27เมตร เพื่อเปลี่ยนหลอดไฟ,https://token-thailand.local/aerialworkvehicle/,
1584,งานติดตั้งอุปกรณ์ดับเพลิง,,,2019-04-08 8:23:39,recentworks,https://token-thailand.local/recentworks/%e6%95%b7%e5%9c%b0%e9%9d%a2%e7%a9%8d%ef%bc%91%e4%b8%87%e3%8e%a1%e3%81%ae%e5%b7%a5%e5%a0%b4%e3%81%ab%e6%b6%88%e7%81%ab%e8%a8%ad%e5%82%99%e3%82%92%e5%b0%8e%e5%85%a5/,1584,th,https://token-thailand.local/wp-content/uploads/2019/04/S__2695216.jpg|https://token-thailand.local/wp-content/uploads/2019/04/S__2695216.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e6%95%b7%e5%9c%b0%e9%9d%a2%e7%a9%8d%ef%bc%91%e4%b8%87%e3%8e%a1%e3%81%ae%e5%b7%a5%e5%a0%b4%e3%81%ab%e6%b6%88%e7%81%ab%e8%a8%ad%e5%82%99%e3%82%92%e5%b0%8e%e5%85%a5,https://token-thailand.local/wp-content/uploads/2019/04/S__2695216.jpg,,https://token-thailand.local/wp-content/uploads/2019/04/S__2695216.jpg,รถลิฟท์ขากรรไกร Genie GS3246,คลังเก็บอาหาร สมุทรปราการ,20190408,ลูกค้าใช้รถลิฟท์ขากรรไกรในการติดตั้งอุปกรณ์ดับเพลิง สปริงเกอร์ในพื้นที่โรงงานขนาดใหญ่,รถลิฟท์ขากรรไกรเป็นรถรุ่นแบตเตอรี่ จึงไม่ตั้องกังวลเกี่ยวกับเรื่องควันดำของเครื่องยนต์ ตัวรถสามารถรับน้ำหนักได้ประมาณ300กิโลกรัมจึงมีประสิทธิภาพหลายๆอย่างเพื่อตอยสนองลูกค้าได้,รถลิฟท์ขากรรไกรสามารถขยายตัวกระเช้าให้มีพื้นที่ยาวออกได้ เพื่อความสามารถในการโหลดของขึ้น และการเคลื่อนย้ายที่ใช้พื้นที่น้อยกว่ารถบูมลิฟท์,คุณสมบัติของรถลิฟท์ขากรรไกร คือแพลตฟอร์มที่กว้างและสามารถรับน้ำหนักได้มาก จึงเหมากับลูกค้าที่ต้องการขนอุปกรณ์ขึ้นทำงาน,https://token-thailand.local/scissorslift/,
1585,งานติดตั้งกล้องวงจรปิด,,,2019-04-08 8:33:17,recentworks,https://token-thailand.local/recentworks/cctv%e3%81%ae%e8%a8%ad%e7%bd%ae%e3%80%80%e6%96%b0%e8%bb%8ajlg-3246es/,1585,th,https://token-thailand.local/wp-content/uploads/2019/04/S__7168014.jpg|https://token-thailand.local/wp-content/uploads/2019/04/S__7168014.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,cctv%e3%81%ae%e8%a8%ad%e7%bd%ae%e3%80%80%e6%96%b0%e8%bb%8ajlg-3246es,https://token-thailand.local/wp-content/uploads/2019/04/S__7168014.jpg,,https://token-thailand.local/wp-content/uploads/2019/04/S__7168014.jpg,รถกระเช้าขากรรไกร 10เมตร GS326,วังน้อย จังหวัดพระนครศรีอยุธยา,20190408,รถกระเช้าขากรรไกร สำหรับงานติดตั้งกล้องวงจรปิดโกดังหรือโรงงานขนาดใหญ่,รถกระเช้าขากรรไกรบูมจะทำงานในลักษณะยืดขึ้น ลง ในแนวตรงเท่านั้น ไม่สามารถทำงานในลักษณะแนวทแยงได้ ลูกค้าต้องดูพื้นที่หน้างานให้ดีก่อนเลือกใช้,การติดตั้งกล้องวงจรปิดเป็นการรักษาความปลอดภัย ทรัพย์สินของลูกค้าได้ บริษัทส่วนใหญ่มากกว่า90%ในไทยนิยมติดตั้งกล้องวงจรปิด แต่พื้นที่ในการติดตั้งค่อนข้างสูงรถกระเช้าขากรรไกรจึงเหมาะสำหรับงานนี้,รถJLG3246ES เพิ่งเปิดตัวใหม่ การใช้งานจะคล้ายๆกับรุ่นของGenie แต่มอเตอร์การขับเคลื่อนจะเป็นไฟฟ้าทั้งหมด,https://token-thailand.local/scissorslift/,
