ID,Title,Content,Excerpt,Date,Post Type,Permalink,WPML Translation ID,WPML Language Code,Image URL,Status,Author ID,Author Username,Author Email,Author First Name,Author Last Name,Slug,Picture,PDF File,Machine Picture,Machine,Work Place,Date,Purpose,Feedback,Comment,Short Content,URL,
1435,豪華客船のメンテナンス,造船などで高所作業車を使っていただいたことはありましたが、今回は豪華客船です。迫力ありますね,,2018-08-27 14:10:45,recentworks,https://token-thailand.local/recentworks/%e0%b8%8b%e0%b9%88%e0%b8%ad%e0%b8%a1%e0%b9%80%e0%b8%a3%e0%b8%b7%e0%b8%ad/,1435,ja,https://token-thailand.local/wp-content/uploads/2017/10/Bangkok-Port.jpg|https://token-thailand.local/wp-content/uploads/2017/10/Bangkok-Port.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e0%b8%8b%e0%b9%88%e0%b8%ad%e0%b8%a1%e0%b9%80%e0%b8%a3%e0%b8%b7%e0%b8%ad,https://token-thailand.local/wp-content/uploads/2017/10/Bangkok-Port.jpg,,https://token-thailand.local/wp-content/uploads/2017/10/Bangkok-Port.jpg,高所作業車 Tadano AT270TG,バンコク市内,20171001,補修・メンテナンス,港湾の検査を無事通過、上部で200キロまでの積載が可能で大人2人と荷物を載せて、楽々と作業ができます。,岸壁からのアプローチで、どのくらい作業範囲がとれるのかがポイントだったのですが、お客様曰く、殆どの箇所の修復を終えたと連絡をいただきました。,造船場に高所作業車を貸し出したことがありましたが、今回は豪華客船です。迫力ありますね。,https://token-thailand.local/ja/aerialworkvehicle/,
1443,メリークリスマス,冬の風物詩。タイの冬もようやく到来です。,,2018-09-04 14:13:23,recentworks,https://token-thailand.local/recentworks/%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b8%95%e0%b8%81%e0%b9%81%e0%b8%95%e0%b9%88%e0%b8%87%e0%b9%84%e0%b8%9f%e0%b8%9b%e0%b8%a3%e0%b8%b0%e0%b8%94%e0%b8%b1%e0%b8%9a/,1443,ja,https://token-thailand.local/wp-content/uploads/2017/12/S__4775947.jpg|https://token-thailand.local/wp-content/uploads/2017/12/S__4775947.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b8%95%e0%b8%81%e0%b9%81%e0%b8%95%e0%b9%88%e0%b8%87%e0%b9%84%e0%b8%9f%e0%b8%9b%e0%b8%a3%e0%b8%b0%e0%b8%94%e0%b8%b1%e0%b8%9a,https://token-thailand.local/wp-content/uploads/2017/12/S__4775947.jpg,,https://token-thailand.local/wp-content/uploads/2017/12/S__4775947.jpg,高所作業車 Tadano AT270TG,バンコク市内,20171201,クリスマスツリーのイルミネーション,トラックの乗り入れ規制があるバンコク市内、限られた時間での作業内容、弊社フロントが高所作業車の使用許可を申請し無事に通りました。,バンコク市内のイベント会場は、トラックを搬入するだけで許可がいたり、重量の問題が圧し掛かってきますが、お客様と協力して、無事に作業日を迎えることができました。,タイの冬もようやく到来です。皆さんに公開される前に、自分だけが見れるクリスマスツリーはとても贅沢です。高所作業車で電球の確認、音楽に合わせて照明を点灯させる調整を行いました。,https://token-thailand.local/ja/aerialworkvehicle/,
1444,坂道の足場が組めない現場,足場を組んで倒れるリスクを冒すよりも、作業車を使うほうが賢明な選択,,2018-09-05 14:13:43,recentworks,https://token-thailand.local/recentworks/%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b9%80%e0%b8%9b%e0%b8%a5%e0%b8%b5%e0%b9%88%e0%b8%a2%e0%b8%99%e0%b9%81%e0%b8%9c%e0%b9%88%e0%b8%99%e0%b8%ab%e0%b8%a5%e0%b8%b1%e0%b8%87%e0%b8%84%e0%b8%b2/,1444,ja,https://token-thailand.local/wp-content/uploads/2018/02/11833.jpg|https://token-thailand.local/wp-content/uploads/2018/02/11833.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b9%80%e0%b8%9b%e0%b8%a5%e0%b8%b5%e0%b9%88%e0%b8%a2%e0%b8%99%e0%b9%81%e0%b8%9c%e0%b9%88%e0%b8%99%e0%b8%ab%e0%b8%a5%e0%b8%b1%e0%b8%87%e0%b8%84%e0%b8%b2,https://token-thailand.local/wp-content/uploads/2018/02/11833.jpg,,https://token-thailand.local/wp-content/uploads/2018/02/11833.jpg,高所作業車 Tadano AT220TG,Pathumtani,20180101,屋根工事,屋根工事につかう塗料や建築資材、職人さんを上げる目的で使用していただきました。,倉庫への搬入口が坂道になっており、安全性を確保するために、離れた場所に駐車しました。,足場を組んで倒れるリスクを冒すよりも、作業車を使うほうが賢明な選択,https://token-thailand.local/ja/aerialworkvehicle/,
1445,アマタシティ入口のランドマーク,メガホームの看板で作業車を使っていただきました,,2018-09-06 14:14:04,recentworks,https://token-thailand.local/recentworks/%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b8%97%e0%b8%b2%e0%b8%aa%e0%b8%b5%e0%b8%9b%e0%b9%89%e0%b8%b2%e0%b8%a2/,1445,ja,https://token-thailand.local/wp-content/uploads/2018/02/1938.jpg|https://token-thailand.local/wp-content/uploads/2018/02/1938.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b8%97%e0%b8%b2%e0%b8%aa%e0%b8%b5%e0%b8%9b%e0%b9%89%e0%b8%b2%e0%b8%a2,https://token-thailand.local/wp-content/uploads/2018/02/1938.jpg,,https://token-thailand.local/wp-content/uploads/2018/02/1938.jpg,高所作業車 Aichi Corporation SK22A,チョンブリ県,20180101,看板の補修,Bowin支店近くなどで搬送料が安く、運転手を待機してあるので、急なご要望にも対応できます。,トラック式でオペレターを派遣する場合、無償でバケットの養生をしております。シリコン、セメント、塗装をする場合は、事前にお申し付けください。,大手ホームセンターの看板で作業車を使っていただきました。,,
1447,トラック専用の荷下ろし口から庫内へ,現場に着いてみると、高さ1mの荷下ろし専用の入口しかなかったので、ブリッジを直接館内に下ろしてみた,,2018-09-08 14:14:45,recentworks,https://token-thailand.local/recentworks/%e0%b8%aa%e0%b8%b0%e0%b8%9e%e0%b8%b2%e0%b8%99%e0%b8%97%e0%b9%89%e0%b8%b2%e0%b8%a2%e0%b8%a5%e0%b8%b2%e0%b8%94/,1447,ja,https://token-thailand.local/wp-content/uploads/2018/02/317.jpg|https://token-thailand.local/wp-content/uploads/2018/02/317.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e0%b8%aa%e0%b8%b0%e0%b8%9e%e0%b8%b2%e0%b8%99%e0%b8%97%e0%b9%89%e0%b8%b2%e0%b8%a2%e0%b8%a5%e0%b8%b2%e0%b8%94,https://token-thailand.local/wp-content/uploads/2018/02/317.jpg,,https://token-thailand.local/wp-content/uploads/2018/02/317.jpg,トラッククレーン UNIC URV555K,Samuprakarn県　某倉庫,20180101,倉庫内の点検作業,実績が無いなか高さ1mの荷卸し口からの搬入、断らず無理を聞いてくれたとお客様から良い評価をいただきました。,トラック用の搬送口しか、ブームリフトを搬入することしかできず、試行錯誤を繰り返してトラック後方のブリッジを降ろすことに成功。,現場に着いてみると、高さ1mの荷下ろし専用の入口しかなかったので、ブリッジを直接館内に下ろしてみた,,
1451,窓ガラスの清掃,ブームリフトを使えば、水平・垂直に連続して作業することができますね。　弊社のブームリフトは全て新車なのでバッテリーの持ちも良いです,,2018-09-12 14:16:05,recentworks,https://token-thailand.local/recentworks/%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b9%80%e0%b8%8a%e0%b9%87%e0%b8%94%e0%b8%81%e0%b8%a3%e0%b8%b0%e0%b8%88%e0%b8%81/,1451,ja,https://token-thailand.local/wp-content/uploads/2018/02/งานเช็ดกระจก-บ.ซิกม่า-ซอยวัดบัวโรย-กม.23-ต้น.jpg|https://token-thailand.local/wp-content/uploads/2018/02/งานเช็ดกระจก-บ.ซิกม่า-ซอยวัดบัวโรย-กม.23-ต้น.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b9%80%e0%b8%8a%e0%b9%87%e0%b8%94%e0%b8%81%e0%b8%a3%e0%b8%b0%e0%b8%88%e0%b8%81,https://token-thailand.local/wp-content/uploads/2018/02/งานเช็ดกระจก-บ.ซิกม่า-ซอยวัดบัวโรย-กม.23-ต้น.jpg,,https://token-thailand.local/wp-content/uploads/2018/02/งานเช็ดกระจก-บ.ซิกม่า-ซอยวัดบัวโรย-กม.23-ต้น.jpg,ブームリフト Genie Z45/25 DC,Bangkok,20180201,窓ガラスの清掃,弊社のブームリフト・シザーズリフトはAGMバッテリーを使用しており、バッテリー液を補充する必要がありません。,自走式の利点をうまく活かし、ブームの伸ばしながら車両を動かし、数時間で全ての作業を終えました。,ブームリフトを使えば、水平・垂直に連続して作業することができます。　弊社のブームリフトは全て新車なのでバッテリーの持ちも良いです。,https://token-thailand.local/ja/boomlift/,
1452,離れた位置からの屋根メンテ,梯子がない屋根にも安全に上ることができます。,,2018-09-13 14:16:25,recentworks,https://token-thailand.local/recentworks/%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b9%80%e0%b8%81%e0%b9%87%e0%b8%9a%e0%b8%a3%e0%b8%ad%e0%b8%a2%e0%b8%ad%e0%b8%b2%e0%b8%84%e0%b8%b2%e0%b8%a3-%e0%b8%ad%e0%b8%a2%e0%b8%b8%e0%b8%98%e0%b8%a2%e0%b8%b2/,1452,ja,https://token-thailand.local/wp-content/uploads/2018/03/งานเก็บรอยอาคาร-อ.เสนา-อยุธยา-พี่รัญ.jpg|https://token-thailand.local/wp-content/uploads/2018/03/งานเก็บรอยอาคาร-อ.เสนา-อยุธยา-พี่รัญ.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b9%80%e0%b8%81%e0%b9%87%e0%b8%9a%e0%b8%a3%e0%b8%ad%e0%b8%a2%e0%b8%ad%e0%b8%b2%e0%b8%84%e0%b8%b2%e0%b8%a3-%e0%b8%ad%e0%b8%a2%e0%b8%b8%e0%b8%98%e0%b8%a2%e0%b8%b2,https://token-thailand.local/wp-content/uploads/2018/03/งานเก็บรอยอาคาร-อ.เสนา-อยุธยา-พี่รัญ.jpg,,https://token-thailand.local/wp-content/uploads/2018/03/งานเก็บรอยอาคาร-อ.เสนา-อยุธยา-พี่รัญ.jpg,高所作業車 Aichi Corporation SK22A,Chonburi県,20180301,屋根のメンテナンス,1日だけのレンタルでも喜んで貸し出します、高さと横（駐車可能スペース）の距離を教えて頂けると最適な機種をアドバイスできます。,車両進入禁止エリアがあり（写真の赤と白のドット線）、離れた場所に駐車。　梯子がないのでブームを伸ばして、塗料や職人さんを屋根に上げました。,梯子がない屋根にも安全に上ることができます。,https://token-thailand.local/ja/aerialworkvehicle/,
1453,屈伸式のメリット　,障害物を避け、ブームを伸ばして作業することができますใ。,,2018-09-14 14:16:45,recentworks,https://token-thailand.local/recentworks/%e0%b8%9a%e0%b8%b9%e0%b8%a1%e0%b8%ab%e0%b8%b1%e0%b8%81%e0%b8%87%e0%b8%ad%e0%b9%84%e0%b8%94%e0%b9%89/,1453,ja,https://token-thailand.local/wp-content/uploads/2018/03/43897.jpg|https://token-thailand.local/wp-content/uploads/2018/03/43897.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e0%b8%9a%e0%b8%b9%e0%b8%a1%e0%b8%ab%e0%b8%b1%e0%b8%81%e0%b8%87%e0%b8%ad%e0%b9%84%e0%b8%94%e0%b9%89,https://token-thailand.local/wp-content/uploads/2018/03/43897.jpg,,https://token-thailand.local/wp-content/uploads/2018/03/43897.jpg,ブームリフト Genie Z60/37DC,Rayong,20180301,塗装作業,Bowin支店の近くの現場。RayongやChonburi方面の工業団地でもよく弊社の作業車が使われています。,事前に現場の写真をいただき、真下に駐車スペースがないため、屈伸式のブームリフト18mをお貸ししました。離れた場所からでもブームを伸ばすことができます。,障害物を避け、ブームを伸ばして作業することができます。,https://token-thailand.local/ja/boomlift/,
1455,ブームリフトは小回りがききます,商品が陳列されている庫内でも、フォークリフトのように小回りがきくので安心です。,,2018-09-16 14:17:24,recentworks,https://token-thailand.local/recentworks/%e0%b8%97%e0%b8%b3%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b8%a0%e0%b8%b2%e0%b8%a2%e0%b9%83%e0%b8%99%e0%b8%84%e0%b8%a5%e0%b8%b1%e0%b8%87%e0%b8%aa%e0%b8%b4%e0%b8%99%e0%b8%84%e0%b9%89%e0%b8%b2/,1455,ja,https://token-thailand.local/wp-content/uploads/2018/03/78925.jpg|https://token-thailand.local/wp-content/uploads/2018/03/78925.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e0%b8%97%e0%b8%b3%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b8%a0%e0%b8%b2%e0%b8%a2%e0%b9%83%e0%b8%99%e0%b8%84%e0%b8%a5%e0%b8%b1%e0%b8%87%e0%b8%aa%e0%b8%b4%e0%b8%99%e0%b8%84%e0%b9%89%e0%b8%b2,https://token-thailand.local/wp-content/uploads/2018/03/78925.jpg,,https://token-thailand.local/wp-content/uploads/2018/03/78925.jpg,ブームリフト Genie Z45/25 DC,Samuprakarn県　某倉庫,20180301,倉庫内の電球交換,汚い車両はNGだということで出庫前に洗車、会社の近所だったので廉価な搬送料、次回の作業にもブームリフトの引き合いをいただきました。,デパート向けの商品を保管する倉庫。高価な商品が陳列されている庫内でも、フォークリフトのように小回りがきく作業車が使えて安心だそうです。,商品が陳列されているような狭い通路には、ブームリフト9m（横幅1.19m）か14m（横幅1.79m）がおススメです。,https://token-thailand.local/ja/boomlift/,
1466,工場の鉄骨組み立て,天井の補修作業にブームリフト14m（作業高さ16m）をお貸ししました。,,2018-09-27 14:21:14,recentworks,https://token-thailand.local/recentworks/%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b8%8b%e0%b9%88%e0%b8%ad%e0%b8%a1%e0%b8%ab%e0%b8%a5%e0%b8%b1%e0%b8%87%e0%b8%84%e0%b8%b2/,1466,ja,https://token-thailand.local/wp-content/uploads/2018/06/S__37593122.jpg|https://token-thailand.local/wp-content/uploads/2018/06/S__37593122.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b8%8b%e0%b9%88%e0%b8%ad%e0%b8%a1%e0%b8%ab%e0%b8%a5%e0%b8%b1%e0%b8%87%e0%b8%84%e0%b8%b2,https://token-thailand.local/wp-content/uploads/2018/06/S__37593122.jpg,,https://token-thailand.local/wp-content/uploads/2018/06/S__37593122.jpg,ブームリフト Genie Z45/25 DC,Samutprakarn県　自動車工場,20180501,配管工事,自動車工場内なので入念に点検書の検査、良くメンテナンスされた車両、追加車両の迅速な対応。,パイプを設置するのに2台同時に持ち上げないといけないことが判明し、急遽もう1台を追加。弊社フロントの速やかな対応に喜んでいました。,天井の配管工事にブームリフト14m（作業高さ16m）をお貸ししました。天井の入り組んだ場所も、先端ブームJIBと首振りを巧みに使っていました。,https://token-thailand.local/ja/boomlift/,
1468,大型扇風機,タイの学校や商業施設には、屋根と扇風機が必須です。,,2018-09-29 14:21:57,recentworks,https://token-thailand.local/recentworks/%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b8%95%e0%b8%b4%e0%b8%94%e0%b8%95%e0%b8%b1%e0%b9%89%e0%b8%87%e0%b8%9e%e0%b8%b1%e0%b8%94%e0%b8%a5%e0%b8%a1%e0%b8%a2%e0%b8%b1%e0%b8%81%e0%b8%a9%e0%b9%8c-%e0%b9%82%e0%b8%a3/,1468,ja,https://token-thailand.local/wp-content/uploads/2018/06/งานติดตั้งพัดลมยักษ์-โรงเรียนมารีย์วิทยา-บางบัวทอง-พี่นพ.jpg|https://token-thailand.local/wp-content/uploads/2018/06/งานติดตั้งพัดลมยักษ์-โรงเรียนมารีย์วิทยา-บางบัวทอง-พี่นพ.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b8%95%e0%b8%b4%e0%b8%94%e0%b8%95%e0%b8%b1%e0%b9%89%e0%b8%87%e0%b8%9e%e0%b8%b1%e0%b8%94%e0%b8%a5%e0%b8%a1%e0%b8%a2%e0%b8%b1%e0%b8%81%e0%b8%a9%e0%b9%8c-%e0%b9%82%e0%b8%a3,https://token-thailand.local/wp-content/uploads/2018/06/งานติดตั้งพัดลมยักษ์-โรงเรียนมารีย์วิทยา-บางบัวทอง-พี่นพ.jpg,,https://token-thailand.local/wp-content/uploads/2018/06/งานติดตั้งพัดลมยักษ์-โรงเรียนมารีย์วิทยา-บางบัวทอง-พี่นพ.jpg,高所作業車 Tadano AT220TG,バンコク市内,20180601,大型扇風機の設置,1日のみのレンタルでも喜んで対応しているため、重宝していただいています。運転手の対応が良かったので、次回も指名されました。,特殊塗料を塗布した地面になるため、ハンドルを切らずに停車、ジャッキアップ時も布とベースアップで、慎重に作業を進めました。,年間を通して亜熱帯のタイでは、学校や商業施設に、屋根と扇風機が必須です。,https://token-thailand.local/ja/aerialworkvehicle/,
1475,ワチラロンコン国王誕生日,ワチラロンコン国王誕生日の準備で電飾や写真を高所に設置しました,,2018-10-06 14:24:19,recentworks,https://token-thailand.local/recentworks/%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b8%95%e0%b8%b4%e0%b8%94%e0%b8%95%e0%b8%b1%e0%b9%89%e0%b8%87%e0%b9%84%e0%b8%9f/,1475,ja,https://token-thailand.local/wp-content/uploads/2018/07/54636.jpg|https://token-thailand.local/wp-content/uploads/2018/07/54636.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b8%95%e0%b8%b4%e0%b8%94%e0%b8%95%e0%b8%b1%e0%b9%89%e0%b8%87%e0%b9%84%e0%b8%9f,https://token-thailand.local/wp-content/uploads/2018/07/54636.jpg,,https://token-thailand.local/wp-content/uploads/2018/07/54636.jpg,高所作業車 Tadano AT170AT,バンコク市内,20180701,イベント会場の電飾,夜中の作業でもお貸しできます、もしバケットにスポットライトが必要であれば無償で準備いたします。,国王の誕生日に合わせて、特設会場を設けられ、作業時間や作業内容が何回か変わったようで、レンタル期間も幾度か調整させていただきました。,ワチラロンコン国王誕生日の準備で電飾や写真の設置に高所作業車17mをレンタルしていただきました。,https://token-thailand.local/ja/aerialworkvehicle/,
1477,40mの屈伸機能,屈伸型の40mは、このような使い方もできます（縦20m x 横20m）。障害物がある現場で機能性を発揮します。,,2018-10-08 14:24:59,recentworks,https://token-thailand.local/recentworks/%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b8%95%e0%b8%b4%e0%b8%94%e0%b8%95%e0%b8%b1%e0%b9%89%e0%b8%87%e0%b8%84%e0%b8%b2%e0%b8%99%e0%b8%9c%e0%b8%99%e0%b8%b1%e0%b8%87/,1477,ja,https://token-thailand.local/wp-content/uploads/2018/07/34124.jpg|https://token-thailand.local/wp-content/uploads/2018/07/34124.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b8%95%e0%b8%b4%e0%b8%94%e0%b8%95%e0%b8%b1%e0%b9%89%e0%b8%87%e0%b8%84%e0%b8%b2%e0%b8%99%e0%b8%9c%e0%b8%99%e0%b8%b1%e0%b8%87,https://token-thailand.local/wp-content/uploads/2018/07/34124.jpg,,https://token-thailand.local/wp-content/uploads/2018/07/34124.jpg,高所作業車 Tadano AT400CG,コラート県,20180701,奥まった外壁の塗装,コラートまでの距離を考えると、自走式では搬送料だけでも物凄い金額。またTelescopic（直進型）のブームでは対象物には届かない。,対象物の手前には1階の建屋があり、作業車を上に乗せれるほどの強度は無い。そのため、離れた場所から垂直に20m、水平に20mを伸ばし対応。,屈伸型の40mは、このような使い方もできます（縦20m x 横20m）。障害物がある現場で機能性を発揮します。,https://token-thailand.local/ja/aerialworkvehicle/,
1478,ブームリフトZ式の強み,痒い所に手が届く　ジグザグの屈伸式リフトであれば、奥まった場所でも問題ありません,,2018-10-09 14:25:20,recentworks,https://token-thailand.local/recentworks/%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b8%95%e0%b8%b4%e0%b8%94%e0%b8%95%e0%b8%b1%e0%b9%89%e0%b8%87%e0%b8%97%e0%b9%88%e0%b8%ad%e0%b8%a3%e0%b8%b0%e0%b8%9a%e0%b8%b2%e0%b8%a2%e0%b8%99%e0%b8%a3%e0%b9%89%e0%b8%b3/,1478,ja,https://token-thailand.local/wp-content/uploads/2018/07/S__63315976.jpg|https://token-thailand.local/wp-content/uploads/2018/07/S__63315976.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b8%95%e0%b8%b4%e0%b8%94%e0%b8%95%e0%b8%b1%e0%b9%89%e0%b8%87%e0%b8%97%e0%b9%88%e0%b8%ad%e0%b8%a3%e0%b8%b0%e0%b8%9a%e0%b8%b2%e0%b8%a2%e0%b8%99%e0%b8%a3%e0%b9%89%e0%b8%b3,https://token-thailand.local/wp-content/uploads/2018/07/S__63315976.jpg,,https://token-thailand.local/wp-content/uploads/2018/07/S__63315976.jpg,ブームリフト JLG E450AJ,Pathumtani,20180701,耐熱塗料の散布,一番オーソドックスなブームリフト、廉価な日極単価が非常に魅力的、一般の方でも直ぐに操作できるほど簡単です。,屋根の上に塗料や建築資材を運びたいとの要望を受け、Z式作業車を用い、見事天井の上に物資を運ぶことができました。,痒い所に手が届く　Z式屈伸式ブームリフトであれば、奥まった場所でも問題ありません,https://token-thailand.local/ja/boomlift/,
1479,安全講習会,お客様のご要望にお答えし、安全教育を行いました。受講した方には、受領証をお渡ししています,,2018-10-10 14:25:39,recentworks,https://token-thailand.local/recentworks/%e0%b8%ad%e0%b8%9a%e0%b8%a3%e0%b8%a1%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b9%83%e0%b8%8a%e0%b9%89%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b8%a3%e0%b8%96%e0%b8%81%e0%b8%a3%e0%b8%b0%e0%b9%80%e0%b8%8a%e0%b9%89%e0%b8%b2/,1479,ja,https://token-thailand.local/wp-content/uploads/2018/07/134226.jpg|https://token-thailand.local/wp-content/uploads/2018/07/134226.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e0%b8%ad%e0%b8%9a%e0%b8%a3%e0%b8%a1%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b9%83%e0%b8%8a%e0%b9%89%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b8%a3%e0%b8%96%e0%b8%81%e0%b8%a3%e0%b8%b0%e0%b9%80%e0%b8%8a%e0%b9%89%e0%b8%b2,https://token-thailand.local/wp-content/uploads/2018/07/134226.jpg,,https://token-thailand.local/wp-content/uploads/2018/07/134226.jpg,ブームリフト Genie Z45/25 DC,バンコク市内,20180701,作業開始前のトレーニング、技能講習を受けた方には証明書を発行,より内容の濃い講習を目的として、実際に起きた感電死、挟まれての圧迫死などのテキストやYoutubeで過去の事故事例を紹介。　抑止力を高めることが事故を未然に防ぐ方法と考えています。,通常、事前に弊社にお越しいただき、安全教育、操作説明をさせて頂きます。今回はお客様の都合がつかず、現場で実施。などを確認し、安全意識を促しました。,お客様のご要望にお応えし、ブームリフトとシザーズリフトの安全教育を行いました。受講した方には、照明証をお渡ししています。,,
1480,B Quik 新店舗オープン,タイヤのパンク修理が無料のB-Quik。Marubeni系の整備会社のようです。,,2018-10-11 14:26:00,recentworks,https://token-thailand.local/recentworks/%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b8%95%e0%b8%b4%e0%b8%94%e0%b8%95%e0%b8%b1%e0%b9%89%e0%b8%87%e0%b8%9b%e0%b9%89%e0%b8%b2%e0%b8%a2-2/,1480,ja,https://token-thailand.local/wp-content/uploads/2018/08/40472.jpg|https://token-thailand.local/wp-content/uploads/2018/08/40472.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b8%95%e0%b8%b4%e0%b8%94%e0%b8%95%e0%b8%b1%e0%b9%89%e0%b8%87%e0%b8%9b%e0%b9%89%e0%b8%b2%e0%b8%a2-2,https://token-thailand.local/wp-content/uploads/2018/08/40472.jpg,,https://token-thailand.local/wp-content/uploads/2018/08/40472.jpg,高所作業車 Tadano AT170AT,バンコク市内,20180801,新装開店準備,トラック式は全ての料金が込々（レンタル代、ガソリン代、搬送料など）含まれているため安心、経験豊富なオペレーターが作業のお手伝いをいたします。,前日に引き合いをいただき運転手と車両を急遽確保、急なリクエストにも対応し、良いサービスだと褒められました。,タイヤのパンク修理が無料のB-Quik。Marubeni系の整備会社のようです。,https://token-thailand.local/ja/aerialworkvehicle/,
1481,化学工場の塗装,本田の生産拠点がある304。工場の塗装工事用にブームリフト20mを使っていただき、,,2018-10-12 14:26:20,recentworks,https://token-thailand.local/recentworks/%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b8%97%e0%b8%b2%e0%b8%aa%e0%b8%b5%e0%b8%ad%e0%b8%b2%e0%b8%84%e0%b8%b2%e0%b8%a3-%e0%b8%99%e0%b8%b4%e0%b8%84%e0%b8%a1-304/,1481,ja,https://token-thailand.local/wp-content/uploads/2018/08/งานทาสีอาคาร-นิคม-304.jpg|https://token-thailand.local/wp-content/uploads/2018/08/งานทาสีอาคาร-นิคม-304.jpg,publish,4,token,contact@tas-c.com,Token,Thailand,%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b8%97%e0%b8%b2%e0%b8%aa%e0%b8%b5%e0%b8%ad%e0%b8%b2%e0%b8%84%e0%b8%b2%e0%b8%a3-%e0%b8%99%e0%b8%b4%e0%b8%84%e0%b8%a1-304,https://token-thailand.local/wp-content/uploads/2018/08/งานทาสีอาคาร-นิคม-304.jpg,,https://token-thailand.local/wp-content/uploads/2018/08/งานทาสีอาคาร-นิคม-304.jpg,ブームリフト JLG M600JP,Prachinburi県　304工業団地,20180801,化学工場の塗装作業,化学工場のためセキュリティチェックはとても厳しい、長距離の搬送も問題無く対応,夜間にバッテリーを充電することができな日があり、発電機を搭載したJLG M600JPを提案。同車両は、ディーゼルエンジンで発電機を動かし、バッテリーを充電できる優れもの。,本田の生産拠点がある304。工場の塗装工事用にブームリフト20mを使っていただきました。,https://token-thailand.local/ja/boomlift/,
